title,category,price_rwf,in_stock,date,shop,product_id,grams
Cha Cha Roasted Sunflower Seeds,uncategorised,4200.0,True,2026-07-29,murukali,9210853327079.0,300.0
ChaCheer Honey Butter Sunflower Seeds (108g),uncategorised,4500.0,True,2026-07-29,murukali,9655601725671.0,108.0
Chabrior Crêpes Dentelle 100g,uncategorised,7800.0,True,2026-07-29,murukali,9106985681127.0,250.0
Chabrior Milk Choco Turubulor Biscuit 195g,uncategorised,5300.0,True,2026-07-29,murukali,9139558056167.0,300.0
Chai Dawa Spice Tea 25 Tea Bags,uncategorised,9300.0,True,2026-07-29,murukali,9299052265703.0,100.0
Chair Plastic/1Piece,Chair whitte,10000.0,True,2026-07-29,murukali,9623693230311.0,2000.0
Chair plastic,Chair plastic,38500.0,True,2026-07-29,murukali,9630820040935.0,7000.0
Chamb Mirror-Effect Adhesive Decorative Sticker,uncategorised,10000.0,True,2026-07-29,murukali,9401810518247.0,100.0
Chamdor Sparkling Grape 1pcs 750ml,uncategorised,20000.0,True,2026-07-29,murukali,9223882178791.0,1500.0
"Chamdor Sparkling Red Grape Wine, Non-Alcoholic, 750ml",uncategorised,20000.0,True,2026-07-29,murukali,9114169737447.0,1500.0
Chamdor Sparkling White Grape 750ml,uncategorised,20000.0,True,2026-07-29,murukali,9227490820327.0,1000.0
Chamoisette Jaune set Dusters /4pcs,uncategorised,10400.0,True,2026-07-29,murukali,4768898646155.0,20.0
Champagne Canard-Duchêne /375 ml,drinks,40000.0,True,2026-07-29,murukali,8283318386919.0,0.0
Champagne Flute with Orange Slice 12pcs,uncategorised,30000.0,True,2026-07-29,murukali,9463390535911.0,800.0
Champagne Gold Round Wall Clock,uncategorised,20000.0,True,2026-07-29,murukali,9537623458023.0,0.0
Champagne JM Gobillard & Fils Tradition Brut 750ml,uncategorised,132000.0,True,2026-07-29,murukali,9228376768743.0,1000.0
"Champagne Pierre Grandet Rose, 750 ml",uncategorised,106000.0,True,2026-07-29,murukali,9119088378087.0,1000.0
Champagne Toast Framed Wall Art (40 cm x 50 cm),uncategorised,52000.0,True,2026-07-29,murukali,9125053890791.0,0.0
Champagne Veuve Clicquot Brut 750ml,uncategorised,195000.0,True,2026-07-29,murukali,5511075692705.0,1000.0
"Champagne,Flowers&Chocolate Inbox",uncategorised,260500.0,True,2026-07-29,murukali,6076986654881.0,1500.0
Champagne-Veuve Clicquot Red 75cl,uncategorised,195000.0,True,2026-07-29,murukali,4632360714379.0,1000.0
Change Pour Homme by iScents (100ml),uncategorised,13500.0,True,2026-07-29,murukali,9502376558823.0,100.0
Change for Woman Eau de Toilette 100ml,uncategorised,15000.0,True,2026-07-29,murukali,6772105150625.0,0.0
Chao Bao Dust Bin With Foot Control 240L,uncategorised,205000.0,True,2026-07-29,murukali,9146511196391.0,10000.0
Charcoal Colgate,uncategorised,4000.0,True,2026-07-29,murukali,8254989336807.0,200.0
Chardonnay 5L,uncategorised,57000.0,True,2026-07-29,murukali,9457089970407.0,0.0
Charles De Cazanove Champagne /375ml,drinks,34000.0,True,2026-07-29,murukali,8283299676391.0,0.0
Charming Eyelash/pcs 8mm,uncategorised,4000.0,True,2026-07-29,murukali,8737100366055.0,500.0
Chase Deer Pure Cotton Rib Singlet – White,uncategorised,5500.0,True,2026-07-29,murukali,9443218686183.0,300.0
Chase Deer White Round Neck Cotton Rib Inner T-Shirt,uncategorised,13500.0,True,2026-07-29,murukali,9443220685031.0,500.0
Chastity Pour Femme by Rasasi – Deodorant Displayed in Cosmetics Aisle 200ml,uncategorised,4200.0,True,2026-07-29,murukali,9189669667047.0,400.0
Chat & Chat Expert Premium Exigent Adult Cat Food with Tuna - 900g,uncategorised,11000.0,True,2026-07-29,murukali,9581784334567.0,0.0
Chat & Chat Expert Premium Gourmand Adult Cat Food with Beef - 900g,uncategorised,10800.0,True,2026-07-29,murukali,9581778698471.0,0.0
Chat & Chat Expert Premium Gourmand Adult Cat Food with Beef -2kg,uncategorised,20000.0,True,2026-07-29,murukali,9581780467943.0,0.0
Chat&Chat Expert Premium Kitten Dry Food,uncategorised,13500.0,True,2026-07-29,murukali,9577959751911.0,0.0
Chateau Allegret Bordeau Rose 75cl,uncategorised,20000.0,True,2026-07-29,murukali,9490553798887.0,500.0
Chateau Cohola Cotes du Rhone Villages Sablet Rouge 750ml,uncategorised,48000.0,True,2026-07-29,murukali,9108685357287.0,850.0
"Chateau Lassalle Le Bergey White Wine, 750ml",uncategorised,53000.0,True,2026-07-29,murukali,9114341441767.0,1500.0
Checkered Pillow,Pillow,9500.0,True,2026-07-29,murukali,9180278358247.0,300.0
Cheerday Strong Beer 500ml,uncategorised,4500.0,True,2026-07-29,murukali,9582157758695.0,500.0
Cheerfulness of Summer Ice Cream Cup Set of 6 pcs,uncategorised,15000.0,True,2026-07-29,murukali,9123694837991.0,300.0
Cheese & Onion Potato crisps,uncategorised,2800.0,True,2026-07-29,murukali,9287265616103.0,0.0
"Cheese Ile de France Petit Camembert, Riche&Cremeux (125g)",uncategorised,16800.0,True,2026-07-29,murukali,9538316665063.0,0.0
Cheese pie small,uncategorised,1000.0,True,2026-07-29,murukali,9461035958503.0,0.0
Cheese-Gouda /500g,uncategorised,7000.0,True,2026-07-29,murukali,4598819029131.0,0.0
Cheese-Gouda Half /250g,uncategorised,3500.0,True,2026-07-29,murukali,4600742772875.0,0.0
Chef  4-Piece Pot Set,uncategorised,350000.0,True,2026-07-29,murukali,9131644322023.0,7000.0
Chef's Choice Bamboo 4-Placemats Different Color,uncategorised,6300.0,True,2026-07-29,murukali,9197079527655.0,1000.0
Chelsea Furniture Polish With Essential Wood Oil 470ml,cleaning stuff,6000.0,True,2026-07-29,murukali,9043816382695.0,300.0
Chelsea Multi Purpose Leather Polish 470ml,uncategorised,7800.0,True,2026-07-29,murukali,9398072639719.0,0.0
Chelsea Spray Starch With Fabric Protector,uncategorised,5500.0,True,2026-07-29,murukali,6106955514017.0,0.0
Chemin Des Papes Cotes Du Rhone 75cl,uncategorised,29000.0,True,2026-07-29,murukali,6641128571041.0,1000.0
Chengji 6-in-1 Frog Luggage Pretend Play Kitchen Set – Trolley Box Toy for Kids,uncategorised,35000.0,True,2026-07-29,murukali,9401764905191.0,4000.0
"Chenyuan White Board Marker Set, 12 Pieces, Refillable",marker,6500.0,True,2026-07-29,murukali,9171055968487.0,400.0
Chern Young Frozen Cooking Knife,uncategorised,1900.0,True,2026-07-29,murukali,9291309973735.0,200.0
Cherry Cotton Buds,uncategorised,3000.0,True,2026-07-29,murukali,9402197278951.0,0.0
Cherry Cotton/300 Pieces,uncategorised,3500.0,True,2026-07-29,murukali,9630726881511.0,0.0
Cherry Lip-gloss,uncategorised,10000.0,True,2026-07-29,murukali,9066285891815.0,0.0
Chest Expander Fitness Strength Training Gripper,Exercise Tools,20000.0,True,2026-07-29,murukali,9162756915431.0,1100.0
Chestnut Foundation,Foundation,22300.0,True,2026-07-29,murukali,9066654302439.0,0.0
Chevalier de la Salle Bordeaux Red Wine 750ml,uncategorised,24000.0,True,2026-07-29,murukali,9622646849767.0,750.0
Chic Cat-Eye Metal Glasses - Pink & Gold,uncategorised,6000.0,True,2026-07-29,murukali,9557362901223.0,0.0
Chic Knit Bucket Hat - Beige,uncategorised,4500.0,True,2026-07-29,murukali,9557356413159.0,0.0
Chic Motion Pink Hard-Shell Trolley Luggage Bag Large size,uncategorised,90000.0,True,2026-07-29,murukali,9391393931495.0,3000.0
Chic Multi-Tone Interlocked Ring Necklace and Earring Set,uncategorised,26000.0,True,2026-07-29,murukali,9192387674343.0,500.0
Chicago Cubs 1990 All-Star Game Black Flat Cap,uncategorised,6500.0,True,2026-07-29,murukali,9636621877479.0,200.0
Chicco Baby Moments Body Lotion with Almond Milk (500ml),uncategorised,37500.0,True,2026-07-29,murukali,9538788131047.0,0.0
Chicco Baby Moments Light Body Lotion with Cotton and Vitamin E (500ml),uncategorised,37500.0,True,2026-07-29,murukali,9538793111783.0,0.0
Chicco Bottle Brush Set for Feeding Bottles and Accessories 0 Month and +,BABY ASSENTIALS,9500.0,False,2026-07-29,murukali,8744536342759.0,0.0
Chicco Natural Feeling First Starter Set,uncategorised,100000.0,True,2026-07-29,murukali,9147040301287.0,4000.0
Chicco NaturalFeeling Baby Bottle  250 ml 2+ months,uncategorised,23000.0,True,2026-07-29,murukali,9384577204455.0,400.0
Chicco NaturalFeeling Glass Bottle 0m+ 150ml,uncategorised,20000.0,True,2026-07-29,murukali,9384999616743.0,400.0
Chicco NaturalFeeling baby bottle 6 Months + 330 ml,uncategorised,23000.0,True,2026-07-29,murukali,9384574550247.0,400.0
Chicco Newborn Starter Set,uncategorised,36000.0,True,2026-07-29,murukali,8451873538279.0,0.0
"Chicco PhysioForma Air Pacifier (6-16 Months, 2 Pack)",uncategorised,27000.0,True,2026-07-29,murukali,9594405552359.0,0.0
"Chicco PhysioForma Air Pacifier (6-16 Months, Neutral/Blue 2 Pack)",uncategorised,27000.0,True,2026-07-29,murukali,9594432520423.0,0.0
Chicken /1-1.5Kg,uncategorised,12000.0,True,2026-07-29,murukali,4553514451083.0,0.0
Chicken Breast /Kg,uncategorised,13500.0,True,2026-07-29,murukali,4553697067147.0,0.0
Chicken Legs/ 1kg,uncategorised,9400.0,True,2026-07-29,murukali,4553690611851.0,0.0
Chicken Wings/ kg,uncategorised,11000.0,True,2026-07-29,murukali,4808034484363.0,0.0
Chiikawa Character USB Handy Fan – Animal Ear Design,uncategorised,13500.0,True,2026-07-29,murukali,9370581827815.0,3000.0
Child's Plastic Baby Chair 2-7years,uncategorised,7500.0,True,2026-07-29,murukali,9363390398695.0,2000.0
Child's Tricycle Three-Wheeled Vehicle,uncategorised,117000.0,True,2026-07-29,murukali,9185959674087.0,20000.0
Children Swimming Goggles Masks Snorkel Set Scubas Diving Snorkeling Glasses Set,uncategorised,35000.0,True,2026-07-29,murukali,8971682742503.0,1000.0
Children's  Aimeireat Scooter,uncategorised,154000.0,True,2026-07-29,murukali,9204391772391.0,7000.0
Children's Bambino Coverable Potty / Plastic,uncategorised,10700.0,True,2026-07-29,murukali,8964935287015.0,3000.0
Children's Chest Developer - Fun & Easy Upper Body Strength Builder for Kids,Exercise Tools,19500.0,True,2026-07-29,murukali,9195404132583.0,1300.0
Children's Convertible Car Seat,uncategorised,350000.0,True,2026-07-29,murukali,9480855093479.0,0.0
Children's Electric Ride-On Car Toy – Classic Mercedes-Benz 300 SL Style,uncategorised,400000.0,True,2026-07-29,murukali,9293771309287.0,10000.0
Children's Football Goal Post Set with Net – Easy Assembly Outdoor Soccer Toy Ages 6+,uncategorised,23500.0,True,2026-07-29,murukali,9292729254119.0,5000.0
Children's Goblets by Phee – 150ml Cups for Ages 9 Months and Up,uncategorised,9500.0,True,2026-07-29,murukali,9195417174247.0,1000.0
Children's Intelligent Learning Machine,uncategorised,77000.0,True,2026-07-29,murukali,9484779258087.0,0.0
Children's Play Mat  Foldable Foam Play Mat with a Road and Town Design,uncategorised,54000.0,True,2026-07-29,murukali,9183468323047.0,4000.0
Children's Potty Training Toilet Seat,uncategorised,34000.0,True,2026-07-29,murukali,9183417270503.0,4000.0
Children's Red and White Santa Claus Costume,uncategorised,26700.0,True,2026-07-29,murukali,9418592518375.0,2000.0
Children's School Backpack,uncategorised,20000.0,True,2026-07-29,murukali,9474294448359.0,0.0
Children's Soft Bristle Toothbrush Set (4 PIECES),uncategorised,2550.0,True,2026-07-29,murukali,9546096083175.0,0.0
Children’s Cartoon Straight Umbrella,uncategorised,6300.0,True,2026-07-29,murukali,9428638925031.0,500.0
Children’s Music Journey Electronic Toy Organ,uncategorised,13500.0,True,2026-07-29,murukali,9401768706279.0,3000.0
Chill Bamboo Shoots 100g,uncategorised,1500.0,True,2026-07-29,murukali,9210802208999.0,200.0
Chill Tomatoes 1KG,uncategorised,6500.0,False,2026-07-29,murukali,9208904941799.0,0.0
Chinese  Highland Barley Sticks Rice Snacks Sesame Flavor 150g,uncategorised,5500.0,True,2026-07-29,murukali,9102999453927.0,300.0
Chinese Millet 400g,uncategorised,5600.0,True,2026-07-29,murukali,9211303690471.0,600.0
Chinese Wood Chopping Board,uncategorised,4500.0,True,2026-07-29,murukali,5968123068577.0,1000.0
Ching’s Chilli Sauce – 200g Hot & Spicy,uncategorised,4800.0,True,2026-07-29,murukali,9412954652903.0,300.0
Chipping hammer,HAMMER,6000.0,True,2026-07-29,murukali,8919212949735.0,0.0
Chivas Regal 12 Year Small Bottle,uncategorised,17000.0,True,2026-07-29,murukali,4746999627915.0,0.0
Chivas Regal 12years /375ml,uncategorised,55000.0,True,2026-07-29,murukali,4592612376715.0,0.0
Chivas Regal Extra Whisky,uncategorised,70000.0,True,2026-07-29,murukali,6049719189665.0,0.0
Chloe Eau de Parfum Spray for Women,uncategorised,230000.0,True,2026-07-29,murukali,8508811051239.0,500.0
Chloé Canvas Tote Bag with Leather Details – Navy Blue & Brown,uncategorised,20000.0,True,2026-07-29,murukali,9414287360231.0,500.0
Choco Boni Bubbles,uncategorised,17300.0,True,2026-07-29,murukali,9059853205735.0,2000.0
Choco Chip Cookies Manji,uncategorised,10800.0,True,2026-07-29,murukali,8010029990119.0,800.0
Choco Duo Latey 350g,uncategorised,11800.0,True,2026-07-29,murukali,9102889058535.0,800.0
Choco Flakes 375g,uncategorised,6800.0,True,2026-07-29,murukali,9460755857639.0,375.0
Choco Primo 2-in-1 Drinking Chocolate (400g),uncategorised,10000.0,True,2026-07-29,murukali,9543258505447.0,0.0
Choco Primo 200g,uncategorised,44800.0,True,2026-07-29,murukali,9015931568359.0,0.0
Choco Primo Drinking Chocolate 400g,uncategorised,13500.0,True,2026-07-29,murukali,9520787292391.0,400.0
Choco primo cocoa powder 400g,uncategorised,15600.0,True,2026-07-29,murukali,9622029402343.0,400.0
Chocoburst 125g,uncategorised,33500.0,True,2026-07-29,murukali,9016764498151.0,0.0
Chocoburst 225g,uncategorised,52800.0,True,2026-07-29,murukali,9016767512807.0,0.0
Chocolat Open Shoes For Men,uncategorised,15000.0,True,2026-07-29,murukali,9473702920423.0,200.0
Chocolat With Noisettes 200gr EVERYDAY,uncategorised,15000.0,True,2026-07-29,murukali,9428647248103.0,0.0
Chocolate  Birthday Cake Or Welcome Back,cake,40000.0,True,2026-07-29,murukali,8597432205543.0,0.0
Chocolate Birthday Cake,uncategorised,27000.0,True,2026-07-29,murukali,8613343887591.0,0.0
Chocolate Burst 3-in-1 Drinking Chocolate (225g),uncategorised,6400.0,True,2026-07-29,murukali,9543253950695.0,0.0
Chocolate Burst Drinking Chocolate (225g),uncategorised,6500.0,True,2026-07-29,murukali,9524720369895.0,225.0
Chocolate Cake /6rounds,uncategorised,30000.0,True,2026-07-29,murukali,4579037315211.0,0.0
Chocolate Granola (250g),Granola cereal,5445.0,True,2026-07-29,murukali,6994139545761.0,350.0
Chopping Board Bamboo 30*40cm,uncategorised,12000.0,True,2026-07-29,murukali,5425843011745.0,0.0
Chopping Knife Wood Handle,uncategorised,37000.0,True,2026-07-29,murukali,9090988540135.0,900.0
Choux Fleur Boule de Neige (Snowball Cauliflower) 5g,uncategorised,7000.0,True,2026-07-29,murukali,9532700524775.0,0.0
Christmas 6 Balls Decoration,uncategorised,4700.0,True,2026-07-29,murukali,9402393559271.0,0.0
Christmas Ball Ornaments Baubles,uncategorised,13500.0,True,2026-07-29,murukali,9412071227623.0,500.0
Christmas Classic Wreath elegance to any doorway or wall,uncategorised,55000.0,True,2026-07-29,murukali,9418722803943.0,0.0
Christmas Decoration,uncategorised,2700.0,True,2026-07-29,murukali,9403900592359.0,0.0
Christmas Decoration Mix Red & White Fresh Rose Flowers Bouquet,uncategorised,45000.0,True,2026-07-29,murukali,5924415242401.0,0.0
Christmas Gel Window Clings,uncategorised,2400.0,True,2026-07-29,murukali,9418769006823.0,100.0
Christmas Gift Wrapping Paper Green /pc,uncategorised,1500.0,True,2026-07-29,murukali,9418764255463.0,0.0
Christmas Gift-Shaped Decorative Balloon,uncategorised,2100.0,True,2026-07-29,murukali,9418614636775.0,100.0
Christmas Glasses Frame,uncategorised,2000.0,True,2026-07-29,murukali,8588121014503.0,0.0
Christmas Hair Spin /2pcs,uncategorised,1000.0,True,2026-07-29,murukali,5948835791009.0,0.0
Christmas Headband with Red Crown & Green Elf Hat,uncategorised,2700.0,True,2026-07-29,murukali,9418717593831.0,200.0
Christmas Inflatable Paddle Toy,uncategorised,2100.0,True,2026-07-29,murukali,9418602381543.0,100.0
Christmas Reindeer Antler Headband,uncategorised,2700.0,True,2026-07-29,murukali,9418707468519.0,100.0
Christmas Reindeer Antler Headband with Jingle Bells,uncategorised,2700.0,True,2026-07-29,murukali,9389905019111.0,200.0
Christmas Reindeer Decor/pc,uncategorised,2000.0,True,2026-07-29,murukali,8588124029159.0,0.0
Christmas Santa Airloonz Air-Filled Foil Balloon Holiday Party,uncategorised,5400.0,True,2026-07-29,murukali,9065667756263.0,2000.0
Christmas Santa Hat,uncategorised,2800.0,True,2026-07-29,murukali,9389887652071.0,300.0
Christmas Stocking – Snowman Design,uncategorised,2000.0,True,2026-07-29,murukali,9389913014503.0,300.0
Christmas Tinses Decoration,uncategorised,3000.0,True,2026-07-29,murukali,5948821569697.0,0.0
Christmas Top Star,uncategorised,4500.0,True,2026-07-29,murukali,5948825665697.0,0.0
Christmas Tree Balloon,uncategorised,4000.0,True,2026-07-29,murukali,9066063560935.0,300.0
Christmas Tree Lights with Star Tree Topper – 300 LED Remote Control,uncategorised,26800.0,True,2026-07-29,murukali,9412126114023.0,2000.0
Christmas Tree without Decoration 180cm,uncategorised,130000.0,True,2026-07-29,murukali,8260971528423.0,0.0
Christmas Tree- Premium,uncategorised,55000.0,True,2026-07-29,murukali,5948790767777.0,0.0
Christmass Hat for Kids,uncategorised,3000.0,True,2026-07-29,murukali,8588221776103.0,0.0
Chronic Men Honest Roll-On 50ml,uncategorised,6700.0,True,2026-07-29,murukali,9543399866599.0,0.0
Chronic Men Strong Roll-On 50ML,uncategorised,6700.0,True,2026-07-29,murukali,9543394164967.0,0.0
Chun Guang Coconut Wafer Roll - 105g Pack,Warfer,5500.0,True,2026-07-29,murukali,9197592117479.0,500.0
Chun Guang Durian Wafer Roll  105g,uncategorised,5500.0,True,2026-07-29,murukali,9118963138791.0,205.0
Château Enclos Haut-Mazeyres Le Paradis 2018 Pomerol Red wine 750ML,uncategorised,156000.0,True,2026-07-29,murukali,9410039349479.0,1500.0
Château Fourney Le Clos Saint-Émilion Grand Cru  750ml 1pcs,uncategorised,107000.0,True,2026-07-29,murukali,9222492258535.0,1500.0
Château Grand Peyrou 750ml,uncategorised,29000.0,True,2026-07-29,murukali,9222422921447.0,1500.0
Château Le Grand Verdus Génération Bordeaux Supérieur  750ml,uncategorised,53500.0,True,2026-07-29,murukali,9108897464551.0,850.0
Château Pas du Cerf Côtes de Provence Wine 750ml,uncategorised,36000.0,True,2026-07-29,murukali,9221509611751.0,1500.0
Château Tour des Termes Saint-Estèphe 2018 Red Wine  750ml,uncategorised,148000.0,True,2026-07-29,murukali,9380359897319.0,0.0
Cigalou Bio Paprika 44g,uncategorised,5800.0,True,2026-07-29,murukali,9215118475495.0,200.0
Cigalou Cannelle 10g,uncategorised,4500.0,True,2026-07-29,murukali,9295827271911.0,100.0
Cigalou Cumin Moulu 40g,uncategorised,3900.0,True,2026-07-29,murukali,9215100387559.0,200.0
Cigarette Ashtray with Lid Portable Windproof,uncategorised,6500.0,True,2026-07-29,murukali,8830469243111.0,0.0
Cille Tritan Water Bottle - 600 ml,Water Bottle,15500.0,True,2026-07-29,murukali,9196550127847.0,300.0
Cindella Active+ Body Lotion,uncategorised,33500.0,True,2026-07-29,murukali,9333631746279.0,800.0
Cindella Oil – Skin Lightening & Anti-Spot Solution  120ml,uncategorised,16000.0,True,2026-07-29,murukali,9403896168679.0,250.0
Cinderella Sanitary Pads,uncategorised,1500.0,True,2026-07-29,murukali,9399995990247.0,300.0
Cinnamon Food Spice - 100g,food spice,3500.0,True,2026-07-29,murukali,9167752429799.0,300.0
Cinnamon Glow Foundation,Foundation,22300.0,True,2026-07-29,murukali,9066650108135.0,0.0
Cinnamon coconut energy balls (6 PCs),Energy balls,5203.0,False,2026-07-29,murukali,6994170249377.0,1800.0
Cinnamon oatmeal bar (80 grams),Cereal bar,3025.0,True,2026-07-29,murukali,6994158157985.0,80.0
Cinnamon stick/ Local,uncategorised,60000.0,True,2026-07-29,murukali,8509842489575.0,1700.0
Cinthol Lime Fresh,soap,2500.0,True,2026-07-29,murukali,8300584927463.0,300.0
Cinzano To Spritz Vino Spumante Dry 75CL,uncategorised,37000.0,True,2026-07-29,murukali,9223833354471.0,1000.0
Cinzano Vermouth Bianco A sweet 1L,uncategorised,28000.0,True,2026-07-29,murukali,9379970941159.0,1500.0
Cinzano Vermouth Extra Dry 1L Since 1757,uncategorised,29500.0,True,2026-07-29,murukali,9379921035495.0,1500.0
Cinzano Vermouth Rosso - Authentic Italian Vermouth - 1L,Wine,31000.0,True,2026-07-29,murukali,9188238786791.0,1000.0
Circle Earring Made In Cow Horn,uncategorised,6000.0,True,2026-07-29,murukali,7925807775975.0,100.0
Circle Hoop Earrings Gold Jewelly,uncategorised,5000.0,True,2026-07-29,murukali,8488924872935.0,0.0
Circle Silver Earrings,uncategorised,5000.0,True,2026-07-29,murukali,8488928477415.0,0.0
Circle Wooden Earring with Rwandan Flag,African Fashion,2500.0,True,2026-07-29,murukali,8020463059175.0,30.0
Circle wall portrait,Wall Decor,22500.0,True,2026-07-29,murukali,9180491677927.0,1500.0
Circular Ceiling Light Fixture: Round Light-Brown Wooden,Light Bulbs,26650.0,True,2026-07-29,murukali,9091423174887.0,500.0
Circular Mosquito Net White,uncategorised,18000.0,True,2026-07-29,murukali,9370530283751.0,0.0
Circular Target Used in the Game  Darts,uncategorised,27000.0,True,2026-07-29,murukali,9179964735719.0,0.0
Circular Wall-Mounted Light Fixture,Light Bulbs,426500.0,True,2026-07-29,murukali,9091433005287.0,6000.0
Circular ceiling light fixture,Light Bulbs,33400.0,True,2026-07-29,murukali,9091378839783.0,500.0
Citation Hair Color Conditioner Cream with Oil of Mink,uncategorised,5000.0,True,2026-07-29,murukali,9276407808231.0,200.0
Citizen CH-453-AC Digital Blood Pressure Monitor,uncategorised,110000.0,True,2026-07-29,murukali,9598853710055.0,200.0
Citrus Grace Arrangement,uncategorised,20000.0,True,2026-07-29,murukali,9274201342183.0,0.0
Citrus Juicer Lemon Squeezer Orange Juice Fruit Machine Kitchen USB Charging Gym,uncategorised,20200.0,True,2026-07-29,murukali,8958104273127.0,2000.0
City Parking Toy Garage Playset – 5-Level Car Track with Crane Lift & Mini Cars,uncategorised,54000.0,True,2026-07-29,murukali,9445952454887.0,3000.0
Ciuffi Living Mood Bisko Adult Medium & Large Dog Biscuits - 500g,uncategorised,13500.0,True,2026-07-29,murukali,9581824508135.0,0.0
Claire Spotfree Cream 20g,uncategorised,4700.0,True,2026-07-29,murukali,8601015746791.0,50.0
Clarks Men's Brown Leather Dress Shoes Size 40-45,uncategorised,90000.0,True,2026-07-29,murukali,9467761950951.0,2000.0
Clarks men's sandals,sandales,30000.0,True,2026-07-29,murukali,9614800224487.0,0.0
Clarks sandal,SHOES,30000.0,True,2026-07-29,murukali,9613177159911.0,0.0
Classeur-Plastic Green/Pc,uncategorised,2000.0,True,2026-07-29,murukali,4557060014219.0,0.0
Classic  Decorated Christmas Tree 1.20M,uncategorised,146000.0,True,2026-07-29,murukali,9389214990567.0,8000.0
Classic  Ice Cream (4 Litres).,uncategorised,30500.0,True,2026-07-29,murukali,9610952802535.0,0.0
Classic Adjustable Light Bata Cap – Simple Everyday Style,uncategorised,10000.0,True,2026-07-29,murukali,9376351060199.0,300.0
Classic Bottle,uncategorised,27000.0,True,2026-07-29,murukali,9653734834407.0,0.0
Classic Candle 30*7.5cm,uncategorised,30000.0,True,2026-07-29,murukali,9271673290983.0,1000.0
Classic Chicken Luncheon Meat 340 g,Meat,6700.0,True,2026-07-29,murukali,8741105074407.0,500.0
Classic Convers  Blue  For The Girls & Women,uncategorised,13200.0,True,2026-07-29,murukali,9065095102695.0,2000.0
Classic Convers Blue With Shoeslaces For The Girls & Women,uncategorised,13200.0,True,2026-07-29,murukali,9065078751463.0,2000.0
Classic Convers Red For The Girls & Women,uncategorised,13200.0,True,2026-07-29,murukali,9065082159335.0,0.0
Classic Deteregent Powder Lavender 1kg,uncategorised,5000.0,True,2026-07-29,murukali,9271839031527.0,1500.0
Classic Games Multi-Color Contemporary Chess,uncategorised,21000.0,True,2026-07-29,murukali,9129760325863.0,2000.0
Classic Glass Cups,uncategorised,24000.0,True,2026-07-29,murukali,9653724545255.0,0.0
Classic Glass Martini Cocktail Set of 6,glass,37000.0,True,2026-07-29,murukali,8467162693863.0,0.0
"Classic Glass Set (NGC), 6 PCS",uncategorised,10000.0,True,2026-07-29,murukali,9139513950439.0,0.0
Classic Gold Hoop Earrings with Sapphire Inlays,Earring,7000.0,True,2026-07-29,murukali,9192795308263.0,250.0
Classic Khaki Cotton Flat Cap,uncategorised,7500.0,True,2026-07-29,murukali,9636458070247.0,500.0
Classic Latte Foundation.,Foundation,22300.0,True,2026-07-29,murukali,9066640933095.0,0.0
Classic Lavender Detergent Powder Tower White 500g,uncategorised,2700.0,True,2026-07-29,murukali,9272324751591.0,700.0
Classic Martini Rosso Italian Vermouth 1L,Liquor,38000.0,True,2026-07-29,murukali,9182940889319.0,1500.0
Classic Notebook 140*207MM,uncategorised,4700.0,True,2026-07-29,murukali,9281050575079.0,1000.0
Classic Pink Bucket Hat,uncategorised,3500.0,True,2026-07-29,murukali,9633438367975.0,100.0
Classic Plain Biscuits,uncategorised,1700.0,True,2026-07-29,murukali,9434278559975.0,250.0
Classic Red Rose,uncategorised,70000.0,True,2026-07-29,murukali,9210682409191.0,1500.0
Classic Red Santa Hat – Festive Holiday Accessory,uncategorised,2800.0,True,2026-07-29,murukali,9412469260519.0,200.0
Classic Short Mini Glasses Set of 6pcs,uncategorised,30000.0,True,2026-07-29,murukali,9123321577703.0,200.0
Classic Stainless Steel Cobbler,uncategorised,18000.0,True,2026-07-29,murukali,9622023405799.0,0.0
Classic Steel Thermos,uncategorised,39999.0,True,2026-07-29,murukali,9653732638951.0,0.0
Classic Straw Fedora Hat,uncategorised,8000.0,True,2026-07-29,murukali,9565082190055.0,0.0
Classic Style Glasses for Your Occasions,glass,47000.0,True,2026-07-29,murukali,9162785292519.0,7000.0
Classic Teal Baseball Cap(Dark Skyblue),uncategorised,6000.0,True,2026-07-29,murukali,9633450688743.0,0.0
Classic Teal Pillar Candle,uncategorised,6000.0,True,2026-07-29,murukali,9630600364263.0,0.0
Classic Terracotta-Style Plastic Plant Pot,uncategorised,11000.0,True,2026-07-29,murukali,9469137846503.0,2000.0
Classic Wooden Cooking Spoon – Food Contact Safe,uncategorised,3500.0,True,2026-07-29,murukali,9442832908519.0,300.0
Classic Yellow Rhombus Serving Tray,Serving tray,10000.0,True,2026-07-29,murukali,9195365204199.0,500.0
Classic jug + 4 cups,uncategorised,19600.0,True,2026-07-29,murukali,9654828105959.0,0.0
Classic white & purple bouquet,uncategorised,120000.0,True,2026-07-29,murukali,9210840318183.0,0.0
Classical Glass  Set,uncategorised,4000.0,True,2026-07-29,murukali,8597428142311.0,1000.0
Claw Hair Clip,uncategorised,5000.0,True,2026-07-29,murukali,9460766474471.0,5.0
Claw Hair Clip Black,uncategorised,5000.0,True,2026-07-29,murukali,9460767850727.0,5.0
Claw hammer,HAMMER,6500.0,True,2026-07-29,murukali,8909045137639.0,1000.0
Clay Modeling Set,uncategorised,1500.0,True,2026-07-29,murukali,9306042400999.0,200.0
